,state,county,fips,total_population,total_votes16
2186,Oregon,Curry,41015,22364.0,12611
2187,Oregon,Deschutes,41017,170813.0,98557
2188,Oregon,Douglas,41019,107375.0,53521
2189,Oregon,Gilliam,41021,1913.0,1019
2190,Oregon,Grant,41023,7227.0,4340
2191,Oregon,Harney,41025,7214.0,3974
2192,Oregon,Hood River,41027,22842.0,10910
2193,Oregon,Jackson,41029,210916.0,109327
2194,Oregon,Jefferson,41031,22305.0,9459
2195,Oregon,Josephine,41033,84063.0,44560
2196,Oregon,Klamath,41035,65946.0,30507
2197,Oregon,Lake,41037,7799.0,3930
2198,Oregon,Lane,41039,360273.0,191950
2199,Oregon,Lincoln,41041,46685.0,25256
2200,Oregon,Linn,41043,119862.0,58719
2201,Oregon,Malheur,41045,30474.0,10435
2202,Oregon,Marion,41047,326527.0,136840
2203,Oregon,Morrow,41049,11207.0,4167
2204,Oregon,Multnomah,41051,778193.0,399103
2205,Oregon,Polk,41053,78470.0,40295
2206,Oregon,Sherman,41055,1705.0,1017
2207,Oregon,Tillamook,41057,25552.0,13803
2208,Oregon,Umatilla,41059,76582.0,27597
2209,Oregon,Union,41061,25758.0,12968
2210,Oregon,Wallowa,41063,6836.0,4366
2211,Oregon,Wasco,41065,25657.0,11964
2212,Oregon,Washington,41067,564088.0,269232
2213,Oregon,Wheeler,41069,1369.0,818
2214,Oregon,Yamhill,41071,102217.0,48753
2215,Pennsylvania,Adams,42001,101759.0,47489
2216,Pennsylvania,Allegheny,42003,1230360.0,650114
2217,Pennsylvania,Armstrong,42005,67512.0,31618
2218,Pennsylvania,Beaver,42007,169205.0,83571
2219,Pennsylvania,Bedford,42009,48852.0,23637
2220,Pennsylvania,Berks,42011,414097.0,183065
2221,Pennsylvania,Blair,42013,125917.0,54909
2222,Pennsylvania,Bradford,42015,61808.0,25708
2223,Pennsylvania,Bucks,42017,626220.0,344297
2224,Pennsylvania,Butler,42019,185974.0,97071
2225,Pennsylvania,Cambria,42021,137762.0,63072
2226,Pennsylvania,Cameron,42023,4807.0,2186
2227,Pennsylvania,Carbon,42025,64330.0,28776
2228,Pennsylvania,Centre,42027,159178.0,76148
2229,Pennsylvania,Chester,42029,512028.0,268800
2230,Pennsylvania,Clarion,42031,38939.0,17535
2231,Pennsylvania,Clearfield,42033,81170.0,34271
2232,Pennsylvania,Clinton,42035,39536.0,15394
2233,Pennsylvania,Columbia,42037,66772.0,28228
2234,Pennsylvania,Crawford,42039,87027.0,37492
2235,Pennsylvania,Cumberland,42041,243838.0,121617
2236,Pennsylvania,Dauphin,42043,271962.0,130872
2237,Pennsylvania,Delaware,42045,562316.0,297634
2238,Pennsylvania,Elk,42047,31111.0,14426
2239,Pennsylvania,Erie,42049,279133.0,123679
2240,Pennsylvania,Fayette,42051,134229.0,53767
2241,Pennsylvania,Forest,42053,7493.0,2401
2242,Pennsylvania,Franklin,42055,152707.0,69731
2243,Pennsylvania,Fulton,42057,14653.0,6771
2244,Pennsylvania,Greene,42059,37669.0,15764
2245,Pennsylvania,Huntingdon,42061,45844.0,19706
2246,Pennsylvania,Indiana,42063,87491.0,37770
2247,Pennsylvania,Jefferson,42065,44575.0,19478
2248,Pennsylvania,Juniata,42067,24811.0,10454
2249,Pennsylvania,Lackawanna,42069,213006.0,103456
2250,Pennsylvania,Lancaster,42071,533110.0,241112
2251,Pennsylvania,Lawrence,42073,88528.0,40753
2252,Pennsylvania,Lebanon,42075,136950.0,61845
2253,Pennsylvania,Lehigh,42077,358792.0,160993
2254,Pennsylvania,Luzerne,42079,318917.0,134983
2255,Pennsylvania,Lycoming,42081,116313.0,50565
2256,Pennsylvania,McKean,42083,42609.0,16296
2257,Pennsylvania,Mercer,42085,114598.0,52309
2258,Pennsylvania,Mifflin,42087,46585.0,18601
2259,Pennsylvania,Monroe,42089,167126.0,69752
2260,Pennsylvania,Montgomery,42091,815876.0,434687
2261,Pennsylvania,Montour,42093,18404.0,8556
2262,Pennsylvania,Northampton,42095,300520.0,143519
2263,Pennsylvania,Northumberland,42097,93590.0,36622
2264,Pennsylvania,Perry,42099,45647.0,21158
2265,Pennsylvania,Philadelphia,42101,1559938.0,707631
2266,Pennsylvania,Pike,42103,56210.0,26101
2267,Pennsylvania,Potter,42105,17239.0,7784
2268,Pennsylvania,Schuylkill,42107,145503.0,62869
2269,Pennsylvania,Snyder,42109,40246.0,16363
2270,Pennsylvania,Somerset,42111,76201.0,35773
2271,Pennsylvania,Sullivan,42113,6302.0,3136
2272,Pennsylvania,Susquehanna,42115,41832.0,18863
2273,Pennsylvania,Tioga,42117,42031.0,18325
2274,Pennsylvania,Union,42119,45178.0,17468
2275,Pennsylvania,Venango,42121,53460.0,23348
2276,Pennsylvania,Warren,42123,40649.0,18434
2277,Pennsylvania,Washington,42125,208269.0,101450
2278,Pennsylvania,Wayne,42127,51307.0,24018
2279,Pennsylvania,Westmoreland,42129,359377.0,182051
2280,Pennsylvania,Wyoming,42131,27975.0,13144
2281,Pennsylvania,York,42133,440604.0,205986
2282,Rhode Island,Bristol,44001,49228.0,25475
2283,Rhode Island,Kent,44003,164886.0,82053
2284,Rhode Island,Newport,44005,82714.0,41045
2285,Rhode Island,Providence,44007,631344.0,248474
2286,Rhode Island,Washington,44009,126319.0,66369
2287,South Carolina,Abbeville,45001,24951.0,10775
2288,South Carolina,Aiken,45003,165146.0,74851
2289,South Carolina,Allendale,45005,9589.0,3592
2290,South Carolina,Anderson,45007,192709.0,80483
2291,South Carolina,Bamberg,45009,15057.0,6214
2292,South Carolina,Barnwell,45011,21917.0,9485
2293,South Carolina,Beaufort,45013,175316.0,78524
2294,South Carolina,Berkeley,45015,199081.0,79517
2295,South Carolina,Calhoun,45017,14886.0,7549
2296,South Carolina,Charleston,45019,380673.0,176345
2297,South Carolina,Cherokee,45021,56274.0,21759
2298,South Carolina,Chester,45023,32435.0,14192
2299,South Carolina,Chesterfield,45025,46083.0,16581
2300,South Carolina,Clarendon,45027,34056.0,15395
2301,South Carolina,Colleton,45029,37884.0,17251
2302,South Carolina,Darlington,45031,67689.0,29674
2303,South Carolina,Dillon,45033,31273.0,11698
2304,South Carolina,Dorchester,45035,148517.0,62567
2305,South Carolina,Edgefield,45037,26388.0,11644
2306,South Carolina,Fairfield,45039,23025.0,11267
2307,South Carolina,Florence,45041,138575.0,57931
2308,South Carolina,Georgetown,45043,60804.0,31657
2309,South Carolina,Greenville,45045,482191.0,215165
2310,South Carolina,Greenwood,45047,69881.0,28763
2311,South Carolina,Hampton,45049,20296.0,8806
2312,South Carolina,Horry,45051,300418.0,132920
2313,South Carolina,Jasper,45053,27186.0,11427
2314,South Carolina,Kershaw,45055,63090.0,28995
2315,South Carolina,Lancaster,45057,83704.0,38938
2316,South Carolina,Laurens,45059,66442.0,26566
2317,South Carolina,Lee,45061,18189.0,8156
2318,South Carolina,Lexington,45063,277702.0,122093
2319,South Carolina,McCormick,45065,9806.0,5216
2320,South Carolina,Marion,45067,31975.0,14276
2321,South Carolina,Marlboro,45069,27702.0,10389
2322,South Carolina,Newberry,45071,37750.0,16807
2323,South Carolina,Oconee,45073,75375.0,33635
2324,South Carolina,Orangeburg,45075,89731.0,38910
2325,South Carolina,Pickens,45077,120722.0,49049
2326,South Carolina,Richland,45079,401743.0,168722
2327,South Carolina,Saluda,45081,20113.0,8564
2328,South Carolina,Spartanburg,45083,294229.0,121090
2329,South Carolina,Sumter,45085,107682.0,44086
2330,South Carolina,Union,45087,27928.0,12092
2331,South Carolina,Williamsburg,45089,32816.0,15054
2332,South Carolina,York,45091,245606.0,114357
2333,South Dakota,Aurora,46003,2732.0,1407
2334,South Dakota,Beadle,46005,18155.0,6772
2335,South Dakota,Bennett,46007,3445.0,1149
2336,South Dakota,Bon Homme,46009,7001.0,2974
2337,South Dakota,Brookings,46011,33435.0,12680
2338,South Dakota,Brown,46013,38430.0,16114
2339,South Dakota,Brule,46015,5312.0,2288
2340,South Dakota,Buffalo,46017,2052.0,490
2341,South Dakota,Butte,46019,10268.0,4351
2342,South Dakota,Campbell,46021,1553.0,831
2343,South Dakota,Charles Mix,46023,9277.0,3433
2344,South Dakota,Clark,46025,3639.0,1657
2345,South Dakota,Clay,46027,14029.0,5069
2346,South Dakota,Codington,46029,27886.0,11669
2347,South Dakota,Corson,46031,4170.0,1175
2348,South Dakota,Custer,46033,8447.0,4721
2349,South Dakota,Davison,46035,19824.0,7952
2350,South Dakota,Day,46037,5588.0,2747
2351,South Dakota,Deuel,46039,4309.0,2080
2352,South Dakota,Dewey,46041,5652.0,1708
2353,South Dakota,Douglas,46043,2961.0,1605
2354,South Dakota,Edmunds,46045,4000.0,1918
2355,South Dakota,Fall River,46047,6874.0,3563
2356,South Dakota,Faulk,46049,2354.0,1118
2357,South Dakota,Grant,46051,7195.0,3564
2358,South Dakota,Gregory,46053,4217.0,2091
2359,South Dakota,Haakon,46055,2073.0,1044
2360,South Dakota,Hamlin,46057,5995.0,2762
2361,South Dakota,Hand,46059,3311.0,1818
2362,South Dakota,Hanson,46061,3390.0,2006
2363,South Dakota,Harding,46063,1277.0,770
2364,South Dakota,Hughes,46065,17518.0,8175
2365,South Dakota,Hutchinson,46067,7264.0,3365
2366,South Dakota,Hyde,46069,1440.0,690
2367,South Dakota,Jackson,46071,3268.0,1095
2368,South Dakota,Jerauld,46073,2029.0,967
2369,South Dakota,Jones,46075,767.0,558
2370,South Dakota,Kingsbury,46077,5070.0,2551
2371,South Dakota,Lake,46079,12331.0,6786
2372,South Dakota,Lawrence,46081,24859.0,11842
2373,South Dakota,Lincoln,46083,51396.0,25231
2374,South Dakota,Lyman,46085,3855.0,1421
2375,South Dakota,McCook,46087,5616.0,2587
2376,South Dakota,McPherson,46089,2252.0,1137
2377,South Dakota,Marshall,46091,4743.0,1947
2378,South Dakota,Meade,46093,26840.0,11621
2379,South Dakota,Mellette,46095,2083.0,683
2380,South Dakota,Miner,46097,2299.0,1064
2381,South Dakota,Minnehaha,46099,182014.0,78263
2382,South Dakota,Moody,46101,6445.0,2933
2383,South Dakota,Pennington,46103,107298.0,47743
2384,South Dakota,Perkins,46105,3019.0,1606
2385,South Dakota,Potter,46107,2306.0,1337
2386,South Dakota,Roberts,46109,10294.0,3889
2387,South Dakota,Sanborn,46111,2349.0,1123
2389,South Dakota,Spink,46115,6539.0,2951
2390,South Dakota,Stanley,46117,2964.0,1567
2391,South Dakota,Sully,46119,1456.0,861
2392,South Dakota,Todd,46121,10019.0,2125
2393,South Dakota,Tripp,46123,5475.0,2630
2394,South Dakota,Turner,46125,8289.0,4150
2395,South Dakota,Union,46127,14842.0,7897
2396,South Dakota,Walworth,46129,5538.0,2477
2397,South Dakota,Yankton,46135,22649.0,9623
2398,South Dakota,Ziebach,46137,2818.0,767
2399,Tennessee,Anderson,47001,75545.0,29881
2400,Tennessee,Bedford,47003,46331.0,15355
2401,Tennessee,Benton,47005,16173.0,6328
2402,Tennessee,Bledsoe,47007,14073.0,4664
2403,Tennessee,Blount,47009,126192.0,52208
2404,Tennessee,Bradley,47011,102860.0,38666
2405,Tennessee,Campbell,47013,40008.0,12532
2406,Tennessee,Cannon,47015,13855.0,5314
2407,Tennessee,Carroll,47017,28417.0,10384
2408,Tennessee,Carter,47019,56707.0,21084
2409,Tennessee,Cheatham,47021,39575.0,15924
2410,Tennessee,Chester,47023,17355.0,6507
2411,Tennessee,Claiborne,47025,31701.0,10740
2412,Tennessee,Clay,47027,7769.0,2920
2413,Tennessee,Cocke,47029,35256.0,12126
2414,Tennessee,Coffee,47031,53808.0,19971
2415,Tennessee,Crockett,47033,14558.0,5397
2416,Tennessee,Cumberland,47035,57895.0,26360
2417,Tennessee,Davidson,47037,667885.0,249068
2418,Tennessee,Decatur,47039,11703.0,4592
2419,Tennessee,DeKalb,47041,19159.0,6955
2420,Tennessee,Dickson,47043,50926.0,18699
2421,Tennessee,Dyer,47045,37970.0,13336
2422,Tennessee,Fayette,47047,39071.0,19394
2423,Tennessee,Fentress,47049,17936.0,7333
2424,Tennessee,Franklin,47051,41348.0,16404
2425,Tennessee,Gibson,47053,49511.0,19547
2426,Tennessee,Giles,47055,29034.0,11137
2427,Tennessee,Grainger,47057,22813.0,8008
2428,Tennessee,Greene,47059,68502.0,23583
2429,Tennessee,Grundy,47061,13494.0,4763
2430,Tennessee,Hamblen,47063,63203.0,20692
2431,Tennessee,Hamilton,47065,351305.0,142408
2432,Tennessee,Hancock,47067,6609.0,2231
2433,Tennessee,Hardeman,47069,25975.0,9273
2434,Tennessee,Hardin,47071,25839.0,9949
2435,Tennessee,Hawkins,47073,56567.0,20774
2436,Tennessee,Haywood,47075,18129.0,6834
2437,Tennessee,Henderson,47077,27952.0,10217
2438,Tennessee,Henry,47079,32291.0,12945
2439,Tennessee,Hickman,47081,24251.0,7813
2440,Tennessee,Houston,47083,8234.0,3168
2441,Tennessee,Humphreys,47085,18216.0,7153
2442,Tennessee,Jackson,47087,11526.0,4466
2443,Tennessee,Jefferson,47089,52851.0,19072
2444,Tennessee,Johnson,47091,17923.0,6579
2445,Tennessee,Knox,47093,448164.0,180697
2446,Tennessee,Lake,47095,7643.0,1970
2447,Tennessee,Lauderdale,47097,27261.0,8087
2448,Tennessee,Lawrence,47099,42406.0,15666
2449,Tennessee,Lewis,47101,11907.0,4622
2450,Tennessee,Lincoln,47103,33582.0,13348
2451,Tennessee,Loudon,47105,50637.0,23391
2452,Tennessee,McMinn,47107,52606.0,18755
2453,Tennessee,McNairy,47109,26057.0,10038
2454,Tennessee,Macon,47111,22924.0,7504
2455,Tennessee,Madison,47113,98128.0,38120
2456,Tennessee,Marion,47115,28363.0,10862
2457,Tennessee,Marshall,47117,31335.0,11455
2458,Tennessee,Maury,47119,85767.0,35369
2459,Tennessee,Meigs,47121,11804.0,4320
2460,Tennessee,Monroe,47123,45482.0,17093
2461,Tennessee,Montgomery,47125,189709.0,57620
2462,Tennessee,Moore,47127,6314.0,2926
2463,Tennessee,Morgan,47129,21688.0,6705
2464,Tennessee,Obion,47131,30900.0,12249
2465,Tennessee,Overton,47133,22090.0,8229
2466,Tennessee,Perry,47135,7891.0,2855
2467,Tennessee,Pickett,47137,5096.0,2615
2468,Tennessee,Polk,47139,16697.0,6520
2469,Tennessee,Putnam,47141,74652.0,27212
2470,Tennessee,Rhea,47143,32461.0,11062
2471,Tennessee,Roane,47145,52983.0,21669
2472,Tennessee,Robertson,47147,67905.0,27113
2473,Tennessee,Rutherford,47149,290289.0,107436
2474,Tennessee,Scott,47151,22029.0,7123
2475,Tennessee,Sequatchie,47153,14710.0,5694
2476,Tennessee,Sevier,47155,94537.0,36312
2477,Tennessee,Shelby,47157,936990.0,337383
2478,Tennessee,Smith,47159,19176.0,7436
2479,Tennessee,Stewart,47161,13257.0,5299
2480,Tennessee,Sullivan,47163,156644.0,62278
2481,Tennessee,Sumner,47165,172786.0,71505
2482,Tennessee,Tipton,47167,61558.0,23481
2483,Tennessee,Trousdale,47169,7970.0,3160
2484,Tennessee,Unicoi,47171,17945.0,7195
2485,Tennessee,Union,47173,19081.0,6247
2486,Tennessee,Van Buren,47175,5641.0,2419
2487,Tennessee,Warren,47177,40099.0,13612
2488,Tennessee,Washington,47179,126044.0,49750
2489,Tennessee,Wayne,47181,16842.0,5857
2490,Tennessee,Weakley,47183,34024.0,12184
2491,Tennessee,White,47185,26373.0,9825
2492,Tennessee,Williamson,47187,205645.0,106271
2493,Tennessee,Wilson,47189,125616.0,56734
2494,Texas,Anderson,48001,57772.0,16977
2495,Texas,Andrews,48003,17215.0,4943
2496,Texas,Angelina,48005,87657.0,29911
2497,Texas,Aransas,48007,24729.0,10512
2498,Texas,Archer,48009,8750.0,4283
2499,Texas,Armstrong,48011,1913.0,1021
2500,Texas,Atascosa,48013,47710.0,13673
2501,Texas,Austin,48015,29107.0,12274
2502,Texas,Bailey,48017,7131.0,1793
2503,Texas,Bandera,48019,21015.0,10218
2504,Texas,Bastrop,48021,78286.0,28454
2505,Texas,Baylor,48023,3639.0,1499
2506,Texas,Bee,48025,32706.0,8485
2507,Texas,Bell,48027,330859.0,94994
2508,Texas,Bexar,48029,1858699.0,589645
2509,Texas,Blanco,48031,10918.0,5685
2510,Texas,Borden,48033,698.0,365
2511,Texas,Bosque,48035,17953.0,7838
2512,Texas,Bowie,48037,93483.0,34602
2513,Texas,Brazoria,48039,338419.0,121181
2514,Texas,Brazos,48041,209896.0,67211
2515,Texas,Brewster,48043,9188.0,4252
2516,Texas,Briscoe,48045,1672.0,736
2517,Texas,Brooks,48047,7217.0,2596
2518,Texas,Brown,48049,37935.0,14026
2519,Texas,Burleson,48051,17417.0,6960
2520,Texas,Burnet,48053,44584.0,19204
2521,Texas,Caldwell,48055,39848.0,12092
2522,Texas,Calhoun,48057,21805.0,6965
2523,Texas,Callahan,48059,13596.0,5579
2524,Texas,Cameron,48061,418785.0,92079
2525,Texas,Camp,48063,12631.0,4542
2526,Texas,Carson,48065,6027.0,2964
2527,Texas,Cass,48067,30346.0,12344
2528,Texas,Castro,48069,7875.0,1997
2529,Texas,Chambers,48071,38072.0,16786
2530,Texas,Cherokee,48073,51257.0,16790
2531,Texas,Childress,48075,7059.0,2084
2532,Texas,Clay,48077,10367.0,5018
2533,Texas,Cochran,48079,2955.0,901
2534,Texas,Coke,48081,3228.0,1423
2535,Texas,Coleman,48083,8476.0,3643
2536,Texas,Collin,48085,886633.0,361419
2537,Texas,Collingsworth,48087,3032.0,1156
2538,Texas,Colorado,48089,20792.0,8513
2539,Texas,Comal,48091,124234.0,62178
2540,Texas,Comanche,48093,13506.0,5237
2541,Texas,Concho,48095,4142.0,1068
2542,Texas,Cooke,48097,38878.0,15955
2543,Texas,Coryell,48099,75710.0,18253
2544,Texas,Cottle,48101,1560.0,612
2545,Texas,Crane,48103,4823.0,1384
2546,Texas,Crockett,48105,3836.0,1395
2547,Texas,Crosby,48107,5987.0,1728
2548,Texas,Culberson,48109,2259.0,767
2549,Texas,Dallam,48111,7052.0,1544
2550,Texas,Dallas,48113,2513054.0,758973
2551,Texas,Dawson,48115,13317.0,3563
2552,Texas,Deaf Smith,48117,19039.0,4216
2553,Texas,Delta,48119,5226.0,2281
2554,Texas,Denton,48121,754650.0,298645
2555,Texas,Dewitt,48123,20660.0,6844
2556,Texas,Dickens,48125,2237.0,909
2557,Texas,Dimmit,48127,10842.0,3225
2558,Texas,Donley,48129,3506.0,1465
2559,Texas,Duval,48131,11510.0,4168
2560,Texas,Eastland,48133,18252.0,6963
2561,Texas,Ector,48135,153177.0,36530
2562,Texas,Edwards,48137,2028.0,1073
2563,Texas,Ellis,48139,160225.0,63673
2564,Texas,El Paso,48141,833592.0,214008
2565,Texas,Erath,48143,40641.0,13893
2566,Texas,Falls,48145,17265.0,5248
2567,Texas,Fannin,48147,33757.0,12044
2568,Texas,Fayette,48149,24909.0,11174
2569,Texas,Fisher,48151,3847.0,1729
2570,Texas,Floyd,48153,6088.0,1959
2571,Texas,Foard,48155,1320.0,513
2572,Texas,Fort Bend,48157,683756.0,262066
2573,Texas,Franklin,48159,10571.0,4380
2574,Texas,Freestone,48161,19585.0,7684
2575,Texas,Frio,48163,18542.0,4400
2576,Texas,Gaines,48165,19485.0,4620
2577,Texas,Galveston,48167,314485.0,122903
2578,Texas,Garza,48169,6614.0,1484
2579,Texas,Gillespie,48171,25732.0,13214
2580,Texas,Glasscock,48173,1253.0,604
2581,Texas,Goliad,48175,7463.0,3708
2582,Texas,Gonzales,48177,20370.0,6334
2583,Texas,Gray,48179,23028.0,7405
2584,Texas,Grayson,48181,124231.0,47416
2585,Texas,Gregg,48183,123283.0,41749
2586,Texas,Grimes,48185,27140.0,9533
2587,Texas,Guadalupe,48187,147313.0,57822
2588,Texas,Hale,48189,35007.0,8858
2589,Texas,Hall,48191,3162.0,1091
2590,Texas,Hamilton,48193,8232.0,3620
2591,Texas,Hansford,48195,5552.0,1947
2592,Texas,Hardeman,48197,3952.0,1513
2593,Texas,Hardin,48199,55624.0,22780
2594,Texas,Harris,48201,4434257.0,1312112
2595,Texas,Harrison,48203,66431.0,26548
2596,Texas,Hartley,48205,5966.0,1952
2597,Texas,Haskell,48207,5812.0,1770
2598,Texas,Hays,48209,185686.0,72164
2599,Texas,Hemphill,48211,4151.0,1695
2600,Texas,Henderson,48213,79213.0,30045
2601,Texas,Hidalgo,48215,828334.0,173437
2602,Texas,Hill,48217,34901.0,12970
2603,Texas,Hockley,48219,23377.0,7311
2604,Texas,Hood,48221,54217.0,26262
2605,Texas,Hopkins,48223,35844.0,13538
2606,Texas,Houston,48225,22802.0,8353
2607,Texas,Howard,48227,36423.0,8723
2608,Texas,Hudspeth,48229,3481.0,871
2609,Texas,Hunt,48231,89068.0,31554
2610,Texas,Hutchinson,48233,21782.0,8155
2611,Texas,Irion,48235,1631.0,766
2612,Texas,Jack,48237,8866.0,3350
2613,Texas,Jackson,48239,14678.0,5302
2614,Texas,Jasper,48241,35640.0,13419
2615,Texas,Jeff Davis,48243,2221.0,1191
2616,Texas,Jefferson,48245,252993.0,87618
2617,Texas,Jim Hogg,48247,5218.0,2119
2618,Texas,Jim Wells,48249,41486.0,12379
2619,Texas,Johnson,48251,157544.0,57606
2620,Texas,Jones,48253,19944.0,5960
2621,Texas,Karnes,48255,14984.0,4198
2622,Texas,Kaufman,48257,111830.0,41265
2623,Texas,Kendall,48259,39010.0,20120
2624,Texas,Kenedy,48261,558.0,186
2625,Texas,Kent,48263,667.0,434
2626,Texas,Kerr,48265,50505.0,23297
2627,Texas,Kimble,48267,4453.0,1952
2628,Texas,King,48269,274.0,159
2629,Texas,Kinney,48271,3578.0,1430
2630,Texas,Kleberg,48273,31877.0,9512
2631,Texas,Knox,48275,3807.0,1367
2632,Texas,Lamar,48277,49626.0,18611
2633,Texas,Lamb,48279,13561.0,3995
2634,Texas,Lampasas,48281,20357.0,8205
2635,Texas,La Salle,48283,7319.0,2059
2636,Texas,Lavaca,48285,19654.0,8661
2637,Texas,Lee,48287,16754.0,6535
2638,Texas,Leon,48289,16923.0,7439
2639,Texas,Liberty,48291,78598.0,24267
2640,Texas,Limestone,48293,23469.0,7739
2641,Texas,Lipscomb,48295,3507.0,1332
2642,Texas,Live Oak,48297,11976.0,4302
2643,Texas,Llano,48299,19624.0,10447
2644,Texas,Loving,48301,76.0,65
2645,Texas,Lubbock,48303,294682.0,99013
2646,Texas,Lynn,48305,5723.0,2009
2647,Texas,McCulloch,48307,8242.0,3103
2648,Texas,McLennan,48309,243394.0,79075
2649,Texas,McMullen,48311,671.0,499
2650,Texas,Madison,48313,13843.0,4289
2651,Texas,Marion,48315,10191.0,4238
2652,Texas,Martin,48317,5451.0,1762
2653,Texas,Mason,48319,4064.0,2057
2654,Texas,Matagorda,48321,36719.0,12196
2655,Texas,Maverick,48323,56830.0,13588
2656,Texas,Medina,48325,47920.0,17246
2657,Texas,Menard,48327,2163.0,864
2658,Texas,Midland,48329,155817.0,49212
2659,Texas,Milam,48331,24372.0,8664
2660,Texas,Mills,48333,4871.0,2245
2661,Texas,Mitchell,48335,8995.0,2196
2662,Texas,Montague,48337,19384.0,8604
2663,Texas,Montgomery,48339,518849.0,204632
2664,Texas,Moore,48341,22186.0,5284
2665,Texas,Morris,48343,12653.0,4973
2666,Texas,Motley,48345,1022.0,615
2667,Texas,Nacogdoches,48347,65556.0,22622
2668,Texas,Navarro,48349,48177.0,16433
2669,Texas,Newton,48351,14138.0,5534
2670,Texas,Nolan,48353,15017.0,4857
2671,Texas,Nueces,48355,355667.0,104405
2672,Texas,Ochiltree,48357,10577.0,3002
2673,Texas,Oldham,48359,2069.0,948
2674,Texas,Orange,48361,83751.0,32000
2675,Texas,Palo Pinto,48363,27922.0,10270
2676,Texas,Panola,48365,23771.0,10416
2677,Texas,Parker,48367,123601.0,56817
2678,Texas,Parmer,48369,9921.0,2466
2679,Texas,Pecos,48371,15826.0,4185
2680,Texas,Polk,48373,46583.0,19852
2681,Texas,Potter,48375,121883.0,28651
2682,Texas,Presidio,48377,7144.0,2208
2683,Texas,Rains,48379,11087.0,4701
2684,Texas,Randall,48381,128603.0,54305
2685,Texas,Reagan,48383,3625.0,904
2686,Texas,Real,48385,3348.0,1681
2687,Texas,Red River,48387,12455.0,5161
2688,Texas,Reeves,48389,14438.0,3184
2689,Texas,Refugio,48391,7315.0,2948
2690,Texas,Roberts,48393,939.0,554
2691,Texas,Robertson,48395,16537.0,7035
2692,Texas,Rockwall,48397,88010.0,39948
2693,Texas,Runnels,48399,10411.0,3782
2694,Texas,Rusk,48401,53197.0,18994
2695,Texas,Sabine,48403,10367.0,4651
2696,Texas,San Augustine,48405,8556.0,3569
2697,Texas,San Jacinto,48407,27172.0,10343
2698,Texas,San Patricio,48409,66706.0,21656
2699,Texas,San Saba,48411,5881.0,2357
2700,Texas,Schleicher,48413,3171.0,1059
2701,Texas,Scurry,48415,17314.0,5289
2702,Texas,Shackelford,48417,3323.0,1504
2703,Texas,Shelby,48419,25705.0,9086
2704,Texas,Sherman,48421,3069.0,935
2705,Texas,Smith,48423,219745.0,84768
2706,Texas,Somervell,48425,8673.0,3897
2707,Texas,Starr,48427,63008.0,11740
2708,Texas,Stephens,48429,9787.0,3461
2709,Texas,Sterling,48431,1233.0,633
2710,Texas,Stonewall,48433,1233.0,701
2711,Texas,Sutton,48435,3936.0,1416
2712,Texas,Swisher,48437,7639.0,2204
2713,Texas,Tarrant,48439,1947529.0,668514
2714,Texas,Taylor,48441,135234.0,45759
2715,Texas,Terrell,48443,778.0,438
2716,Texas,Terry,48445,12724.0,3355
2717,Texas,Throckmorton,48447,1520.0,808
2718,Texas,Titus,48449,32592.0,9419
2719,Texas,Tom Green,48451,116264.0,38479
2720,Texas,Travis,48453,1148176.0,468720
2721,Texas,Trinity,48455,14360.0,5985
2722,Texas,Tyler,48457,21371.0,8016
2723,Texas,Upshur,48459,40295.0,16013
2724,Texas,Upton,48461,3475.0,1347
2725,Texas,Uvalde,48463,27055.0,8964
2726,Texas,Val Verde,48465,48862.0,13617
2727,Texas,Van Zandt,48467,53070.0,21890
2728,Texas,Victoria,48469,90989.0,31123
2729,Texas,Walker,48471,69926.0,19796
2730,Texas,Waller,48473,47049.0,16784
2731,Texas,Ward,48475,11396.0,3445
2732,Texas,Washington,48477,34544.0,14828
2733,Texas,Webb,48479,266006.0,56905
2734,Texas,Wharton,48481,41377.0,14732
2735,Texas,Wheeler,48483,5642.0,2306
2736,Texas,Wichita,48485,132148.0,38119
2737,Texas,Wilbarger,48487,13061.0,4105
2738,Texas,Willacy,48489,21944.0,5095
2739,Texas,Williamson,48491,490619.0,203081
2740,Texas,Wilson,48493,46444.0,19432
2741,Texas,Winkler,48495,7723.0,1876
2742,Texas,Wise,48497,62089.0,24776
2743,Texas,Wood,48499,43198.0,18727
2744,Texas,Yoakum,48501,8316.0,2303
2745,Texas,Young,48503,18275.0,7707
2746,Texas,Zapata,48505,14335.0,3142
2747,Texas,Zavala,48507,12107.0,3396
2748,Utah,Beaver,49001,6437.0,2491
2749,Utah,Box Elder,49003,51528.0,19735
2750,Utah,Cache,49005,118824.0,46157
2751,Utah,Carbon,49007,20733.0,7952
2752,Utah,Daggett,49009,751.0,474
2753,Utah,Davis,49011,329292.0,138411
2754,Utah,Duchesne,49013,20078.0,6942
2755,Utah,Emery,49015,10570.0,4289
2756,Utah,Garfield,49017,5020.0,2344
2757,Utah,Grand,49019,9428.0,4533
2758,Utah,Iron,49021,47751.0,17654
2759,Utah,Juab,49023,10507.0,4177
2760,Utah,Kane,49025,7216.0,3505
2761,Utah,Millard,49027,12604.0,5242
2762,Utah,Morgan,49029,10645.0,5192
2763,Utah,Piute,49031,1859.0,729
2764,Utah,Rich,49033,2284.0,1109
